"date","sunrise","sunset","day_length"
2018-12-10,"2018-12-10T14:56:04+00:00","2018-12-11T00:44:48+00:00","35324"
2018-12-11,"2018-12-11T14:56:48+00:00","2018-12-12T00:45:00+00:00","35292"
2018-12-12,"2018-12-12T14:57:31+00:00","2018-12-13T00:45:13+00:00","35262"
2018-12-13,"2018-12-13T14:58:13+00:00","2018-12-14T00:45:28+00:00","35235"
2018-12-14,"2018-12-14T14:58:53+00:00","2018-12-15T00:45:45+00:00","35212"
2018-12-15,"2018-12-15T14:59:32+00:00","2018-12-16T00:46:05+00:00","35193"
2018-12-16,"2018-12-16T15:00:09+00:00","2018-12-17T00:46:25+00:00","35176"
2018-12-17,"2018-12-17T15:00:46+00:00","2018-12-18T00:46:48+00:00","35162"
2018-12-18,"2018-12-18T15:01:20+00:00","2018-12-19T00:47:13+00:00","35153"
2018-12-19,"2018-12-19T15:01:53+00:00","2018-12-20T00:47:39+00:00","35146"
2018-12-20,"2018-12-20T15:02:25+00:00","2018-12-21T00:48:07+00:00","35142"
2018-12-21,"2018-12-21T15:02:55+00:00","2018-12-22T00:48:36+00:00","35141"
2018-12-22,"2018-12-22T15:03:23+00:00","2018-12-23T00:49:08+00:00","35145"
2018-12-23,"2018-12-23T15:03:50+00:00","2018-12-24T00:49:41+00:00","35151"
2018-12-24,"2018-12-24T15:04:15+00:00","2018-12-25T00:50:15+00:00","35160"
2018-12-25,"2018-12-25T15:04:38+00:00","2018-12-26T00:50:51+00:00","35173"
2018-12-26,"2018-12-26T15:05:00+00:00","2018-12-27T00:51:29+00:00","35189"
2018-12-27,"2018-12-27T15:05:19+00:00","2018-12-28T00:52:08+00:00","35209"
2018-12-28,"2018-12-28T15:05:37+00:00","2018-12-29T00:52:49+00:00","35232"
2018-12-29,"2018-12-29T15:05:53+00:00","2018-12-30T00:53:31+00:00","35258"
2018-12-30,"2018-12-30T15:06:08+00:00","2018-12-31T00:54:14+00:00","35286"
2018-12-31,"2018-12-31T15:06:20+00:00","2019-01-01T00:54:59+00:00","35319"
2019-01-01,"2019-01-01T15:06:31+00:00","2019-01-02T00:55:45+00:00","35354"
2019-01-02,"2019-01-02T15:06:39+00:00","2019-01-03T00:56:32+00:00","35393"
2019-01-03,"2019-01-03T15:06:46+00:00","2019-01-04T00:57:20+00:00","35434"
2019-01-04,"2019-01-04T15:06:51+00:00","2019-01-05T00:58:09+00:00","35478"
2019-01-05,"2019-01-05T15:06:54+00:00","2019-01-06T00:59:00+00:00","35526"
2019-01-06,"2019-01-06T15:06:55+00:00","2019-01-07T00:59:51+00:00","35576"
2019-01-07,"2019-01-07T15:06:54+00:00","2019-01-08T01:00:44+00:00","35630"
2019-01-08,"2019-01-08T15:06:51+00:00","2019-01-09T01:01:37+00:00","35686"
2019-01-09,"2019-01-09T15:06:46+00:00","2019-01-10T01:02:31+00:00","35745"
2019-01-10,"2019-01-10T15:06:39+00:00","2019-01-11T01:03:26+00:00","35807"
2019-01-11,"2019-01-11T15:06:31+00:00","2019-01-12T01:04:22+00:00","35871"
2019-01-12,"2019-01-12T15:06:20+00:00","2019-01-13T01:05:18+00:00","35938"
2019-01-13,"2019-01-13T15:06:07+00:00","2019-01-14T01:06:16+00:00","36009"
2019-01-14,"2019-01-14T15:05:53+00:00","2019-01-15T01:07:13+00:00","36080"
2019-01-15,"2019-01-15T15:05:36+00:00","2019-01-16T01:08:12+00:00","36156"
2019-01-16,"2019-01-16T15:05:18+00:00","2019-01-17T01:09:11+00:00","36233"
2019-01-17,"2019-01-17T15:04:58+00:00","2019-01-18T01:10:10+00:00","36312"
2019-01-18,"2019-01-18T15:04:36+00:00","2019-01-19T01:11:10+00:00","36394"
2019-01-19,"2019-01-19T15:04:12+00:00","2019-01-20T01:12:10+00:00","36478"
2019-01-20,"2019-01-20T15:03:46+00:00","2019-01-21T01:13:11+00:00","36565"
2019-01-21,"2019-01-21T15:03:18+00:00","2019-01-22T01:14:12+00:00","36654"
2019-01-22,"2019-01-22T15:02:49+00:00","2019-01-23T01:15:13+00:00","36744"
2019-01-23,"2019-01-23T15:02:17+00:00","2019-01-24T01:16:15+00:00","36838"
2019-01-24,"2019-01-24T15:01:44+00:00","2019-01-25T01:17:16+00:00","36932"
2019-01-25,"2019-01-25T15:01:10+00:00","2019-01-26T01:18:18+00:00","37028"
2019-01-26,"2019-01-26T15:00:33+00:00","2019-01-27T01:19:20+00:00","37127"
2019-01-27,"2019-01-27T14:59:55+00:00","2019-01-28T01:20:22+00:00","37227"
2019-01-28,"2019-01-28T14:59:15+00:00","2019-01-29T01:21:24+00:00","37329"
2019-01-29,"2019-01-29T14:58:34+00:00","2019-01-30T01:22:26+00:00","37432"
2019-01-30,"2019-01-30T14:57:50+00:00","2019-01-31T01:23:28+00:00","37538"
2019-01-31,"2019-01-31T14:57:06+00:00","2019-02-01T01:24:30+00:00","37644"
2019-02-01,"2019-02-01T14:56:19+00:00","2019-02-02T01:25:32+00:00","37753"
2019-02-02,"2019-02-02T14:55:32+00:00","2019-02-03T01:26:34+00:00","37862"
2019-02-03,"2019-02-03T14:54:42+00:00","2019-02-04T01:27:36+00:00","37974"
2019-02-04,"2019-02-04T14:53:51+00:00","2019-02-05T01:28:38+00:00","38087"
2019-02-05,"2019-02-05T14:52:59+00:00","2019-02-06T01:29:39+00:00","38200"
2019-02-06,"2019-02-06T14:52:05+00:00","2019-02-07T01:30:40+00:00","38315"
2019-02-07,"2019-02-07T14:51:10+00:00","2019-02-08T01:31:42+00:00","38432"
2019-02-08,"2019-02-08T14:50:14+00:00","2019-02-09T01:32:42+00:00","38548"
2019-02-09,"2019-02-09T14:49:16+00:00","2019-02-10T01:33:43+00:00","38667"
2019-02-10,"2019-02-10T14:48:17+00:00","2019-02-11T01:34:43+00:00","38786"
2019-02-11,"2019-02-11T14:47:16+00:00","2019-02-12T01:35:44+00:00","38908"
2019-02-12,"2019-02-12T14:46:15+00:00","2019-02-13T01:36:44+00:00","39029"
2019-02-13,"2019-02-13T14:45:12+00:00","2019-02-14T01:37:43+00:00","39151"
2019-02-14,"2019-02-14T14:44:08+00:00","2019-02-15T01:38:42+00:00","39274"
2019-02-15,"2019-02-15T14:43:03+00:00","2019-02-16T01:39:41+00:00","39398"
2019-02-16,"2019-02-16T14:41:56+00:00","2019-02-17T01:40:40+00:00","39524"
2019-02-17,"2019-02-17T14:40:49+00:00","2019-02-18T01:41:38+00:00","39649"
2019-02-18,"2019-02-18T14:39:40+00:00","2019-02-19T01:42:36+00:00","39776"
2019-02-19,"2019-02-19T14:38:31+00:00","2019-02-20T01:43:34+00:00","39903"
2019-02-20,"2019-02-20T14:37:21+00:00","2019-02-21T01:44:32+00:00","40031"
2019-02-21,"2019-02-21T14:36:09+00:00","2019-02-22T01:45:29+00:00","40160"
2019-02-22,"2019-02-22T14:34:57+00:00","2019-02-23T01:46:25+00:00","40288"
2019-02-23,"2019-02-23T14:33:44+00:00","2019-02-24T01:47:22+00:00","40418"
2019-02-24,"2019-02-24T14:32:30+00:00","2019-02-25T01:48:18+00:00","40548"
2019-02-25,"2019-02-25T14:31:15+00:00","2019-02-26T01:49:13+00:00","40678"
2019-02-26,"2019-02-26T14:29:59+00:00","2019-02-27T01:50:09+00:00","40810"
2019-02-27,"2019-02-27T14:28:43+00:00","2019-02-28T01:51:04+00:00","40941"
2019-02-28,"2019-02-28T14:27:26+00:00","2019-03-01T01:51:59+00:00","41073"
2019-03-01,"2019-03-01T14:26:08+00:00","2019-03-02T01:52:53+00:00","41205"
2019-03-02,"2019-03-02T14:24:49+00:00","2019-03-03T01:53:47+00:00","41338"
2019-03-03,"2019-03-03T14:23:30+00:00","2019-03-04T01:54:41+00:00","41471"
2019-03-04,"2019-03-04T14:22:10+00:00","2019-03-05T01:55:34+00:00","41604"
2019-03-05,"2019-03-05T14:20:50+00:00","2019-03-06T01:56:27+00:00","41737"
2019-03-06,"2019-03-06T14:19:29+00:00","2019-03-07T01:57:20+00:00","41871"
2019-03-07,"2019-03-07T14:18:08+00:00","2019-03-08T01:58:13+00:00","42005"
2019-03-08,"2019-03-08T14:16:46+00:00","2019-03-09T01:59:05+00:00","42139"
2019-03-09,"2019-03-09T14:15:23+00:00","2019-03-10T01:59:57+00:00","42274"
2019-03-10,"2019-03-10T14:14:01+00:00","2019-03-11T02:00:49+00:00","42408"
2019-03-11,"2019-03-11T14:12:37+00:00","2019-03-12T02:01:41+00:00","42544"
2019-03-12,"2019-03-12T14:11:14+00:00","2019-03-13T02:02:32+00:00","42678"
2019-03-13,"2019-03-13T14:09:50+00:00","2019-03-14T02:03:23+00:00","42813"
2019-03-14,"2019-03-14T14:08:26+00:00","2019-03-15T02:04:14+00:00","42948"
2019-03-15,"2019-03-15T14:07:02+00:00","2019-03-16T02:05:04+00:00","43082"
2019-03-16,"2019-03-16T14:05:37+00:00","2019-03-17T02:05:55+00:00","43218"
2019-03-17,"2019-03-17T14:04:12+00:00","2019-03-18T02:06:45+00:00","43353"
2019-03-18,"2019-03-18T14:02:47+00:00","2019-03-19T02:07:35+00:00","43488"
2019-03-19,"2019-03-19T14:01:22+00:00","2019-03-20T02:08:25+00:00","43623"
2019-03-20,"2019-03-20T13:59:57+00:00","2019-03-21T02:09:15+00:00","43758"
2019-03-21,"2019-03-21T13:58:31+00:00","2019-03-22T02:10:05+00:00","43894"
2019-03-22,"2019-03-22T13:57:06+00:00","2019-03-23T02:10:54+00:00","44028"
2019-03-23,"2019-03-23T13:55:40+00:00","2019-03-24T02:11:44+00:00","44164"
2019-03-24,"2019-03-24T13:54:15+00:00","2019-03-25T02:12:33+00:00","44298"
2019-03-25,"2019-03-25T13:52:49+00:00","2019-03-26T02:13:22+00:00","44433"
2019-03-26,"2019-03-26T13:51:24+00:00","2019-03-27T02:14:11+00:00","44567"
2019-03-27,"2019-03-27T13:49:59+00:00","2019-03-28T02:15:01+00:00","44702"
2019-03-28,"2019-03-28T13:48:33+00:00","2019-03-29T02:15:50+00:00","44837"
2019-03-29,"2019-03-29T13:47:08+00:00","2019-03-30T02:16:39+00:00","44971"
2019-03-30,"2019-03-30T13:45:43+00:00","2019-03-31T02:17:27+00:00","45104"
2019-03-31,"2019-03-31T13:44:19+00:00","2019-04-01T02:18:16+00:00","45237"
2019-04-01,"2019-04-01T13:42:54+00:00","2019-04-02T02:19:05+00:00","45371"
2019-04-02,"2019-04-02T13:41:30+00:00","2019-04-03T02:19:54+00:00","45504"
2019-04-03,"2019-04-03T13:40:06+00:00","2019-04-04T02:20:43+00:00","45637"
2019-04-04,"2019-04-04T13:38:43+00:00","2019-04-05T02:21:32+00:00","45769"
2019-04-05,"2019-04-05T13:37:19+00:00","2019-04-06T02:22:21+00:00","45902"
2019-04-06,"2019-04-06T13:35:57+00:00","2019-04-07T02:23:09+00:00","46032"
2019-04-07,"2019-04-07T13:34:34+00:00","2019-04-08T02:23:58+00:00","46164"
2019-04-08,"2019-04-08T13:33:12+00:00","2019-04-09T02:24:47+00:00","46295"
2019-04-09,"2019-04-09T13:31:51+00:00","2019-04-10T02:25:36+00:00","46425"
2019-04-10,"2019-04-10T13:30:30+00:00","2019-04-11T02:26:25+00:00","46555"
2019-04-11,"2019-04-11T13:29:09+00:00","2019-04-12T02:27:14+00:00","46685"
2019-04-12,"2019-04-12T13:27:49+00:00","2019-04-13T02:28:04+00:00","46815"
2019-04-13,"2019-04-13T13:26:30+00:00","2019-04-14T02:28:53+00:00","46943"
2019-04-14,"2019-04-14T13:25:11+00:00","2019-04-15T02:29:42+00:00","47071"
2019-04-15,"2019-04-15T13:23:53+00:00","2019-04-16T02:30:31+00:00","47198"
2019-04-16,"2019-04-16T13:22:35+00:00","2019-04-17T02:31:21+00:00","47326"
2019-04-17,"2019-04-17T13:21:19+00:00","2019-04-18T02:32:10+00:00","47451"
2019-04-18,"2019-04-18T13:20:03+00:00","2019-04-19T02:32:59+00:00","47576"
2019-04-19,"2019-04-19T13:18:47+00:00","2019-04-20T02:33:49+00:00","47702"
2019-04-20,"2019-04-20T13:17:33+00:00","2019-04-21T02:34:39+00:00","47826"
2019-04-21,"2019-04-21T13:16:19+00:00","2019-04-22T02:35:28+00:00","47949"
2019-04-22,"2019-04-22T13:15:06+00:00","2019-04-23T02:36:18+00:00","48072"
2019-04-23,"2019-04-23T13:13:54+00:00","2019-04-24T02:37:08+00:00","48194"
2019-04-24,"2019-04-24T13:12:43+00:00","2019-04-25T02:37:57+00:00","48314"
2019-04-25,"2019-04-25T13:11:33+00:00","2019-04-26T02:38:47+00:00","48434"
2019-04-26,"2019-04-26T13:10:24+00:00","2019-04-27T02:39:37+00:00","48553"
2019-04-27,"2019-04-27T13:09:16+00:00","2019-04-28T02:40:27+00:00","48671"
2019-04-28,"2019-04-28T13:08:08+00:00","2019-04-29T02:41:17+00:00","48789"
2019-04-29,"2019-04-29T13:07:02+00:00","2019-04-30T02:42:07+00:00","48905"
2019-04-30,"2019-04-30T13:05:57+00:00","2019-05-01T02:42:57+00:00","49020"
2019-05-01,"2019-05-01T13:04:53+00:00","2019-05-02T02:43:46+00:00","49133"
2019-05-02,"2019-05-02T13:03:50+00:00","2019-05-03T02:44:36+00:00","49246"
2019-05-03,"2019-05-03T13:02:49+00:00","2019-05-04T02:45:26+00:00","49357"
2019-05-04,"2019-05-04T13:01:48+00:00","2019-05-05T02:46:16+00:00","49468"
2019-05-05,"2019-05-05T13:00:49+00:00","2019-05-06T02:47:05+00:00","49576"
2019-05-06,"2019-05-06T12:59:51+00:00","2019-05-07T02:47:55+00:00","49684"
2019-05-07,"2019-05-07T12:58:54+00:00","2019-05-08T02:48:44+00:00","49790"
2019-05-08,"2019-05-08T12:57:58+00:00","2019-05-09T02:49:33+00:00","49895"
2019-05-09,"2019-05-09T12:57:04+00:00","2019-05-10T02:50:22+00:00","49998"
2019-05-10,"2019-05-10T12:56:11+00:00","2019-05-11T02:51:11+00:00","50100"
2019-05-11,"2019-05-11T12:55:19+00:00","2019-05-12T02:52:00+00:00","50201"
2019-05-12,"2019-05-12T12:54:29+00:00","2019-05-13T02:52:48+00:00","50299"
2019-05-13,"2019-05-13T12:53:40+00:00","2019-05-14T02:53:37+00:00","50397"
2019-05-14,"2019-05-14T12:52:53+00:00","2019-05-15T02:54:25+00:00","50492"
2019-05-15,"2019-05-15T12:52:07+00:00","2019-05-16T02:55:12+00:00","50585"
2019-05-16,"2019-05-16T12:51:22+00:00","2019-05-17T02:55:59+00:00","50677"
2019-05-17,"2019-05-17T12:50:39+00:00","2019-05-18T02:56:46+00:00","50767"
2019-05-18,"2019-05-18T12:49:58+00:00","2019-05-19T02:57:33+00:00","50855"
2019-05-19,"2019-05-19T12:49:18+00:00","2019-05-20T02:58:19+00:00","50941"
2019-05-20,"2019-05-20T12:48:39+00:00","2019-05-21T02:59:05+00:00","51026"
2019-05-21,"2019-05-21T12:48:03+00:00","2019-05-22T02:59:50+00:00","51107"
2019-05-22,"2019-05-22T12:47:27+00:00","2019-05-23T03:00:34+00:00","51187"
2019-05-23,"2019-05-23T12:46:53+00:00","2019-05-24T03:01:18+00:00","51265"
2019-05-24,"2019-05-24T12:46:21+00:00","2019-05-25T03:02:02+00:00","51341"
2019-05-25,"2019-05-25T12:45:51+00:00","2019-05-26T03:02:45+00:00","51414"
2019-05-26,"2019-05-26T12:45:22+00:00","2019-05-27T03:03:27+00:00","51485"
2019-05-27,"2019-05-27T12:44:55+00:00","2019-05-28T03:04:08+00:00","51553"
2019-05-28,"2019-05-28T12:44:29+00:00","2019-05-29T03:04:49+00:00","51620"
2019-05-29,"2019-05-29T12:44:05+00:00","2019-05-30T03:05:29+00:00","51684"
2019-05-30,"2019-05-30T12:43:43+00:00","2019-05-31T03:06:08+00:00","51745"
2019-05-31,"2019-05-31T12:43:22+00:00","2019-06-01T03:06:47+00:00","51805"
2019-06-01,"2019-06-01T12:43:03+00:00","2019-06-02T03:07:24+00:00","51861"
2019-06-02,"2019-06-02T12:42:46+00:00","2019-06-03T03:08:01+00:00","51915"
2019-06-03,"2019-06-03T12:42:30+00:00","2019-06-04T03:08:36+00:00","51966"
2019-06-04,"2019-06-04T12:42:16+00:00","2019-06-05T03:09:11+00:00","52015"
2019-06-05,"2019-06-05T12:42:04+00:00","2019-06-06T03:09:45+00:00","52061"
2019-06-06,"2019-06-06T12:41:54+00:00","2019-06-07T03:10:17+00:00","52103"
2019-06-07,"2019-06-07T12:41:45+00:00","2019-06-08T03:10:49+00:00","52144"
2019-06-08,"2019-06-08T12:41:37+00:00","2019-06-09T03:11:19+00:00","52182"
2019-06-09,"2019-06-09T12:41:32+00:00","2019-06-10T03:11:48+00:00","52216"
2019-06-10,"2019-06-10T12:41:28+00:00","2019-06-11T03:12:16+00:00","52248"
2019-06-11,"2019-06-11T12:41:26+00:00","2019-06-12T03:12:43+00:00","52277"
2019-06-12,"2019-06-12T12:41:25+00:00","2019-06-13T03:13:09+00:00","52304"
2019-06-13,"2019-06-13T12:41:26+00:00","2019-06-14T03:13:33+00:00","52327"
2019-06-14,"2019-06-14T12:41:29+00:00","2019-06-15T03:13:56+00:00","52347"
2019-06-15,"2019-06-15T12:41:33+00:00","2019-06-16T03:14:17+00:00","52364"
2019-06-16,"2019-06-16T12:41:38+00:00","2019-06-17T03:14:37+00:00","52379"
2019-06-17,"2019-06-17T12:41:46+00:00","2019-06-18T03:14:56+00:00","52390"
2019-06-18,"2019-06-18T12:41:55+00:00","2019-06-19T03:15:13+00:00","52398"
2019-06-19,"2019-06-19T12:42:05+00:00","2019-06-20T03:15:29+00:00","52404"
2019-06-20,"2019-06-20T12:42:17+00:00","2019-06-21T03:15:43+00:00","52406"
2019-06-21,"2019-06-21T12:42:30+00:00","2019-06-22T03:15:56+00:00","52406"
2019-06-22,"2019-06-22T12:42:45+00:00","2019-06-23T03:16:07+00:00","52402"
2019-06-23,"2019-06-23T12:43:01+00:00","2019-06-24T03:16:17+00:00","52396"
2019-06-24,"2019-06-24T12:43:19+00:00","2019-06-25T03:16:25+00:00","52386"
2019-06-25,"2019-06-25T12:43:38+00:00","2019-06-26T03:16:32+00:00","52374"
2019-06-26,"2019-06-26T12:43:58+00:00","2019-06-27T03:16:37+00:00","52359"
2019-06-27,"2019-06-27T12:44:20+00:00","2019-06-28T03:16:40+00:00","52340"
2019-06-28,"2019-06-28T12:44:42+00:00","2019-06-29T03:16:41+00:00","52319"
2019-06-29,"2019-06-29T12:45:07+00:00","2019-06-30T03:16:41+00:00","52294"
2019-06-30,"2019-06-30T12:45:32+00:00","2019-07-01T03:16:39+00:00","52267"
2019-07-01,"2019-07-01T12:45:58+00:00","2019-07-02T03:16:36+00:00","52238"
2019-07-02,"2019-07-02T12:46:26+00:00","2019-07-03T03:16:31+00:00","52205"
2019-07-03,"2019-07-03T12:46:55+00:00","2019-07-04T03:16:24+00:00","52169"
2019-07-04,"2019-07-04T12:47:25+00:00","2019-07-05T03:16:15+00:00","52130"
2019-07-05,"2019-07-05T12:47:56+00:00","2019-07-06T03:16:05+00:00","52089"
2019-07-06,"2019-07-06T12:48:28+00:00","2019-07-07T03:15:53+00:00","52045"
2019-07-07,"2019-07-07T12:49:00+00:00","2019-07-08T03:15:39+00:00","51999"
2019-07-08,"2019-07-08T12:49:34+00:00","2019-07-09T03:15:24+00:00","51950"
2019-07-09,"2019-07-09T12:50:09+00:00","2019-07-10T03:15:07+00:00","51898"
2019-07-10,"2019-07-10T12:50:44+00:00","2019-07-11T03:14:48+00:00","51844"
2019-07-11,"2019-07-11T12:51:21+00:00","2019-07-12T03:14:27+00:00","51786"
2019-07-12,"2019-07-12T12:51:58+00:00","2019-07-13T03:14:05+00:00","51727"
2019-07-13,"2019-07-13T12:52:36+00:00","2019-07-14T03:13:41+00:00","51665"
2019-07-14,"2019-07-14T12:53:14+00:00","2019-07-15T03:13:15+00:00","51601"
2019-07-15,"2019-07-15T12:53:54+00:00","2019-07-16T03:12:48+00:00","51534"
2019-07-16,"2019-07-16T12:54:34+00:00","2019-07-17T03:12:19+00:00","51465"
2019-07-17,"2019-07-17T12:55:14+00:00","2019-07-18T03:11:48+00:00","51394"
2019-07-18,"2019-07-18T12:55:55+00:00","2019-07-19T03:11:16+00:00","51321"
2019-07-19,"2019-07-19T12:56:37+00:00","2019-07-20T03:10:42+00:00","51245"
2019-07-20,"2019-07-20T12:57:19+00:00","2019-07-21T03:10:06+00:00","51167"
2019-07-21,"2019-07-21T12:58:02+00:00","2019-07-22T03:09:29+00:00","51087"
2019-07-22,"2019-07-22T12:58:45+00:00","2019-07-23T03:08:50+00:00","51005"
2019-07-23,"2019-07-23T12:59:29+00:00","2019-07-24T03:08:10+00:00","50921"
2019-07-24,"2019-07-24T13:00:12+00:00","2019-07-25T03:07:28+00:00","50836"
2019-07-25,"2019-07-25T13:00:57+00:00","2019-07-26T03:06:45+00:00","50748"
2019-07-26,"2019-07-26T13:01:41+00:00","2019-07-27T03:06:00+00:00","50659"
2019-07-27,"2019-07-27T13:02:26+00:00","2019-07-28T03:05:13+00:00","50567"
2019-07-28,"2019-07-28T13:03:11+00:00","2019-07-29T03:04:25+00:00","50474"
2019-07-29,"2019-07-29T13:03:57+00:00","2019-07-30T03:03:36+00:00","50379"
2019-07-30,"2019-07-30T13:04:42+00:00","2019-07-31T03:02:45+00:00","50283"
2019-07-31,"2019-07-31T13:05:28+00:00","2019-08-01T03:01:53+00:00","50185"
2019-08-01,"2019-08-01T13:06:14+00:00","2019-08-02T03:00:59+00:00","50085"
2019-08-02,"2019-08-02T13:07:00+00:00","2019-08-03T03:00:04+00:00","49984"
2019-08-03,"2019-08-03T13:07:46+00:00","2019-08-04T02:59:08+00:00","49882"
2019-08-04,"2019-08-04T13:08:32+00:00","2019-08-05T02:58:10+00:00","49778"
2019-08-05,"2019-08-05T13:09:19+00:00","2019-08-06T02:57:11+00:00","49672"
2019-08-06,"2019-08-06T13:10:05+00:00","2019-08-07T02:56:11+00:00","49566"
2019-08-07,"2019-08-07T13:10:52+00:00","2019-08-08T02:55:10+00:00","49458"
2019-08-08,"2019-08-08T13:11:38+00:00","2019-08-09T02:54:07+00:00","49349"
2019-08-09,"2019-08-09T13:12:25+00:00","2019-08-10T02:53:03+00:00","49238"
2019-08-10,"2019-08-10T13:13:11+00:00","2019-08-11T02:51:58+00:00","49127"
2019-08-11,"2019-08-11T13:13:58+00:00","2019-08-12T02:50:52+00:00","49014"
2019-08-12,"2019-08-12T13:14:44+00:00","2019-08-13T02:49:45+00:00","48901"
2019-08-13,"2019-08-13T13:15:31+00:00","2019-08-14T02:48:37+00:00","48786"
2019-08-14,"2019-08-14T13:16:17+00:00","2019-08-15T02:47:28+00:00","48671"
2019-08-15,"2019-08-15T13:17:03+00:00","2019-08-16T02:46:18+00:00","48555"
2019-08-16,"2019-08-16T13:17:50+00:00","2019-08-17T02:45:06+00:00","48436"
2019-08-17,"2019-08-17T13:18:36+00:00","2019-08-18T02:43:54+00:00","48318"
2019-08-18,"2019-08-18T13:19:22+00:00","2019-08-19T02:42:41+00:00","48199"
2019-08-19,"2019-08-19T13:20:08+00:00","2019-08-20T02:41:27+00:00","48079"
2019-08-20,"2019-08-20T13:20:54+00:00","2019-08-21T02:40:12+00:00","47958"
2019-08-21,"2019-08-21T13:21:40+00:00","2019-08-22T02:38:56+00:00","47836"
2019-08-22,"2019-08-22T13:22:26+00:00","2019-08-23T02:37:40+00:00","47714"
2019-08-23,"2019-08-23T13:23:12+00:00","2019-08-24T02:36:22+00:00","47590"
2019-08-24,"2019-08-24T13:23:57+00:00","2019-08-25T02:35:04+00:00","47467"
2019-08-25,"2019-08-25T13:24:43+00:00","2019-08-26T02:33:45+00:00","47342"
2019-08-26,"2019-08-26T13:25:28+00:00","2019-08-27T02:32:26+00:00","47218"
2019-08-27,"2019-08-27T13:26:14+00:00","2019-08-28T02:31:06+00:00","47092"
2019-08-28,"2019-08-28T13:26:59+00:00","2019-08-29T02:29:45+00:00","46966"
2019-08-29,"2019-08-29T13:27:44+00:00","2019-08-30T02:28:23+00:00","46839"
2019-08-30,"2019-08-30T13:28:29+00:00","2019-08-31T02:27:01+00:00","46712"
2019-08-31,"2019-08-31T13:29:14+00:00","2019-09-01T02:25:39+00:00","46585"
2019-09-01,"2019-09-01T13:29:59+00:00","2019-09-02T02:24:15+00:00","46456"
2019-09-02,"2019-09-02T13:30:44+00:00","2019-09-03T02:22:52+00:00","46328"
2019-09-03,"2019-09-03T13:31:29+00:00","2019-09-04T02:21:28+00:00","46199"
2019-09-04,"2019-09-04T13:32:14+00:00","2019-09-05T02:20:03+00:00","46069"
2019-09-05,"2019-09-05T13:32:58+00:00","2019-09-06T02:18:38+00:00","45940"
2019-09-06,"2019-09-06T13:33:43+00:00","2019-09-07T02:17:13+00:00","45810"
2019-09-07,"2019-09-07T13:34:28+00:00","2019-09-08T02:15:47+00:00","45679"
2019-09-08,"2019-09-08T13:35:12+00:00","2019-09-09T02:14:21+00:00","45549"
2019-09-09,"2019-09-09T13:35:57+00:00","2019-09-10T02:12:55+00:00","45418"
2019-09-10,"2019-09-10T13:36:41+00:00","2019-09-11T02:11:28+00:00","45287"
2019-09-11,"2019-09-11T13:37:26+00:00","2019-09-12T02:10:01+00:00","45155"
2019-09-12,"2019-09-12T13:38:11+00:00","2019-09-13T02:08:34+00:00","45023"
2019-09-13,"2019-09-13T13:38:55+00:00","2019-09-14T02:07:07+00:00","44892"
2019-09-14,"2019-09-14T13:39:40+00:00","2019-09-15T02:05:39+00:00","44759"
2019-09-15,"2019-09-15T13:40:25+00:00","2019-09-16T02:04:12+00:00","44627"
2019-09-16,"2019-09-16T13:41:10+00:00","2019-09-17T02:02:44+00:00","44494"
2019-09-17,"2019-09-17T13:41:54+00:00","2019-09-18T02:01:16+00:00","44362"
2019-09-18,"2019-09-18T13:42:39+00:00","2019-09-19T01:59:49+00:00","44230"
2019-09-19,"2019-09-19T13:43:24+00:00","2019-09-20T01:58:21+00:00","44097"
2019-09-20,"2019-09-20T13:44:09+00:00","2019-09-21T01:56:53+00:00","43964"
2019-09-21,"2019-09-21T13:44:55+00:00","2019-09-22T01:55:25+00:00","43830"
2019-09-22,"2019-09-22T13:45:40+00:00","2019-09-23T01:53:58+00:00","43698"
2019-09-23,"2019-09-23T13:46:26+00:00","2019-09-24T01:52:30+00:00","43564"
2019-09-24,"2019-09-24T13:47:11+00:00","2019-09-25T01:51:03+00:00","43432"
2019-09-25,"2019-09-25T13:47:57+00:00","2019-09-26T01:49:35+00:00","43298"
2019-09-26,"2019-09-26T13:48:43+00:00","2019-09-27T01:48:08+00:00","43165"
2019-09-27,"2019-09-27T13:49:29+00:00","2019-09-28T01:46:41+00:00","43032"
2019-09-28,"2019-09-28T13:50:16+00:00","2019-09-29T01:45:15+00:00","42899"
2019-09-29,"2019-09-29T13:51:02+00:00","2019-09-30T01:43:48+00:00","42766"
2019-09-30,"2019-09-30T13:51:49+00:00","2019-10-01T01:42:22+00:00","42633"
2019-10-01,"2019-10-01T13:52:36+00:00","2019-10-02T01:40:57+00:00","42501"
2019-10-02,"2019-10-02T13:53:23+00:00","2019-10-03T01:39:31+00:00","42368"
